timestamp,heart_rate_bpm,steps,calories,spo2_percent,stress_level,sleep_stage
2025-09-14 15:09:00,78,3,0.9,96.6,53,Awake
2025-09-14 15:10:00,76,5,0.96,97.3,53,Awake
2025-09-14 15:11:00,76,10,1.16,97.7,54,Awake
2025-09-14 15:12:00,75,6,0.99,97.0,54,Awake
2025-09-14 15:13:00,77,4,0.93,97.8,55,Awake
2025-09-14 15:14:00,76,3,0.88,97.6,55,Awake
2025-09-14 15:15:00,75,3,0.87,96.4,55,Awake
2025-09-14 15:16:00,76,5,0.96,96.6,56,Awake
2025-09-14 15:17:00,75,2,0.83,97.6,55,Awake
2025-09-14 15:18:00,74,6,0.98,95.4,55,Awake
2025-09-14 15:19:00,74,2,0.82,96.9,55,Awake
2025-09-14 15:20:00,75,5,0.95,96.1,55,Awake
2025-09-14 15:21:00,73,2,0.81,96.7,55,Awake
2025-09-14 15:22:00,73,6,0.97,96.8,54,Awake
2025-09-14 15:23:00,72,3,0.84,96.8,54,Awake
2025-09-14 15:24:00,74,5,0.94,96.7,54,Awake
2025-09-14 15:25:00,71,2,0.79,96.3,54,Awake
2025-09-14 15:26:00,71,6,0.95,98.4,54,Awake
2025-09-14 15:27:00,72,6,0.96,98.1,53,Awake
2025-09-14 15:28:00,74,7,1.02,96.3,53,Awake
2025-09-14 15:29:00,73,6,0.97,97.9,53,Awake
2025-09-14 15:30:00,72,6,0.96,96.8,53,Awake
2025-09-14 15:31:00,75,4,0.91,97.1,53,Awake
2025-09-14 15:32:00,72,4,0.88,97.0,54,Awake
2025-09-14 15:33:00,69,7,0.97,96.6,54,Awake
2025-09-14 15:34:00,70,5,0.9,97.6,55,Awake
2025-09-14 15:35:00,70,5,0.9,97.1,55,Awake
2025-09-14 15:36:00,69,8,1.01,96.7,55,Awake
2025-09-14 15:37:00,71,4,0.87,96.2,55,Awake
2025-09-14 15:38:00,71,2,0.79,96.5,56,Awake
2025-09-14 15:39:00,70,3,0.82,96.0,56,Awake
2025-09-14 15:40:00,69,4,0.85,97.0,56,Awake
2025-09-14 15:41:00,71,6,0.95,96.3,57,Awake
2025-09-14 15:42:00,72,9,1.08,96.8,57,Awake
2025-09-14 15:43:00,72,3,0.84,97.8,57,Awake
2025-09-14 15:44:00,74,5,0.94,97.7,58,Awake
2025-09-14 15:45:00,72,3,0.84,97.0,58,Awake
2025-09-14 15:46:00,69,2,0.77,96.9,58,Awake
2025-09-14 15:47:00,69,4,0.85,98.1,58,Awake
2025-09-14 15:48:00,69,9,1.05,97.3,58,Awake
2025-09-14 15:49:00,70,4,0.86,96.8,58,Awake
2025-09-14 15:50:00,70,5,0.9,96.1,58,Awake
2025-09-14 15:51:00,71,8,1.03,97.2,58,Awake
2025-09-14 15:52:00,69,8,1.01,97.5,58,Awake
2025-09-14 15:53:00,71,5,0.91,96.6,57,Awake
2025-09-14 15:54:00,71,3,0.83,97.2,57,Awake
2025-09-14 15:55:00,73,9,1.09,96.8,57,Awake
2025-09-14 15:56:00,72,2,0.8,96.9,56,Awake
2025-09-14 15:57:00,72,8,1.04,95.5,56,Awake
2025-09-14 15:58:00,73,7,1.01,96.9,55,Awake
2025-09-14 15:59:00,73,6,0.97,97.6,55,Awake
2025-09-14 16:00:00,73,9,1.09,96.6,55,Awake
2025-09-14 16:01:00,74,3,0.86,97.0,55,Awake
2025-09-14 16:02:00,73,6,0.97,96.5,55,Awake
2025-09-14 16:03:00,73,7,1.01,97.2,55,Awake
2025-09-14 16:04:00,72,7,1.0,96.9,56,Awake
2025-09-14 16:05:00,74,5,0.94,96.4,56,Awake
2025-09-14 16:06:00,72,5,0.92,97.8,56,Awake
2025-09-14 16:07:00,74,1,0.78,97.6,57,Awake
2025-09-14 16:08:00,73,7,1.01,96.6,57,Awake
2025-09-14 16:09:00,70,4,0.86,97.3,58,Awake
2025-09-14 16:10:00,70,7,0.98,97.3,58,Awake
2025-09-14 16:11:00,69,5,0.89,97.4,59,Awake
2025-09-14 16:12:00,70,5,0.9,96.0,60,Awake
2025-09-14 16:13:00,69,3,0.81,97.6,61,Awake
2025-09-14 16:14:00,69,5,0.89,96.7,62,Awake
2025-09-14 16:15:00,66,5,0.86,96.8,62,Awake
2025-09-14 16:16:00,67,4,0.83,98.6,62,Awake
2025-09-14 16:17:00,64,3,0.76,97.2,63,Awake
2025-09-14 16:18:00,63,3,0.75,96.8,63,Awake
2025-09-14 16:19:00,66,5,0.86,95.7,63,Awake
2025-09-14 16:20:00,68,10,1.08,97.8,63,Awake
2025-09-14 16:21:00,69,2,0.77,96.2,64,Awake
2025-09-14 16:22:00,68,5,0.88,96.4,64,Awake
2025-09-14 16:23:00,68,3,0.8,96.8,64,Awake
2025-09-14 16:24:00,69,4,0.85,97.8,64,Awake
2025-09-14 16:25:00,67,6,0.91,97.5,64,Awake
2025-09-14 16:26:00,70,3,0.82,96.9,64,Awake
2025-09-14 16:27:00,71,4,0.87,97.2,64,Awake
2025-09-14 16:28:00,70,4,0.86,96.6,64,Awake
2025-09-14 16:29:00,70,5,0.9,97.1,63,Awake
2025-09-14 16:30:00,70,8,1.02,97.0,63,Awake
2025-09-14 16:31:00,67,5,0.87,97.6,63,Awake
2025-09-14 16:32:00,67,6,0.91,97.6,63,Awake
2025-09-14 16:33:00,67,3,0.79,97.3,63,Awake
2025-09-14 16:34:00,66,4,0.82,96.8,63,Awake
2025-09-14 16:35:00,67,5,0.87,97.4,64,Awake
2025-09-14 16:36:00,70,6,0.94,96.9,64,Awake
2025-09-14 16:37:00,71,7,0.99,96.4,64,Awake
2025-09-14 16:38:00,70,5,0.9,96.8,64,Awake
2025-09-14 16:39:00,71,2,0.79,97.1,64,Awake
2025-09-14 16:40:00,72,6,0.96,97.5,64,Awake
2025-09-14 16:41:00,73,4,0.89,96.9,64,Awake
2025-09-14 16:42:00,72,2,0.8,96.3,65,Awake
2025-09-14 16:43:00,70,4,0.86,97.0,65,Awake
2025-09-14 16:44:00,71,2,0.79,97.1,65,Awake
2025-09-14 16:45:00,71,3,0.83,97.1,65,Awake
2025-09-14 16:46:00,72,4,0.88,97.6,65,Awake
2025-09-14 16:47:00,72,7,1.0,97.6,65,Awake
2025-09-14 16:48:00,73,5,0.93,96.6,65,Awake
2025-09-14 16:49:00,71,5,0.91,96.6,65,Awake
2025-09-14 16:50:00,73,7,1.01,96.4,65,Awake
2025-09-14 16:51:00,72,9,1.08,97.4,65,Awake
2025-09-14 16:52:00,75,7,1.03,97.9,65,Awake
2025-09-14 16:53:00,72,6,0.96,96.8,65,Awake
2025-09-14 16:54:00,74,6,0.98,96.9,64,Awake
2025-09-14 16:55:00,73,9,1.09,97.9,64,Awake
2025-09-14 16:56:00,71,2,0.79,97.3,62,Awake
2025-09-14 16:57:00,70,3,0.82,97.3,61,Awake
2025-09-14 16:58:00,70,9,1.06,96.3,60,Awake
2025-09-14 16:59:00,70,3,0.82,97.4,59,Awake
2025-09-14 17:00:00,71,8,1.03,96.4,58,Awake
2025-09-14 17:01:00,70,5,0.9,96.3,56,Awake
2025-09-14 17:02:00,70,4,0.86,96.8,54,Awake
2025-09-14 17:03:00,73,9,1.09,96.6,53,Awake
2025-09-14 17:04:00,75,2,0.83,96.9,51,Awake
2025-09-14 17:05:00,74,5,0.94,96.1,49,Awake
2025-09-14 17:06:00,73,10,1.13,97.6,47,Awake
2025-09-14 17:07:00,73,5,0.93,97.7,46,Awake
2025-09-14 17:08:00,73,4,0.89,95.8,44,Awake
2025-09-14 17:09:00,71,7,0.99,97.6,43,Awake
2025-09-14 17:10:00,70,3,0.82,96.5,41,Awake
2025-09-14 17:11:00,68,6,0.92,97.5,40,Awake
2025-09-14 17:12:00,69,3,0.81,97.0,39,Awake
2025-09-14 17:13:00,71,3,0.83,97.0,39,Awake
2025-09-14 17:14:00,70,4,0.86,96.9,38,Awake
2025-09-14 17:15:00,73,1,0.77,97.7,38,Awake
2025-09-14 17:16:00,70,2,0.78,96.3,37,Awake
2025-09-14 17:17:00,68,4,0.84,97.4,37,Awake
2025-09-14 17:18:00,70,5,0.9,97.7,36,Awake
2025-09-14 17:19:00,72,8,1.04,97.4,36,Awake
2025-09-14 17:20:00,74,7,1.02,98.4,36,Awake
2025-09-14 17:21:00,73,7,1.01,96.7,36,Awake
2025-09-14 17:22:00,74,2,0.82,97.6,35,Awake
2025-09-14 17:23:00,73,6,0.97,96.9,35,Awake
2025-09-14 17:24:00,72,8,1.04,97.7,35,Awake
2025-09-14 17:25:00,73,6,0.97,97.0,35,Awake
2025-09-14 17:26:00,74,4,0.9,96.8,35,Awake
2025-09-14 17:27:00,71,4,0.87,97.8,35,Awake
2025-09-14 17:28:00,73,4,0.89,96.7,36,Awake
2025-09-14 17:29:00,75,1,0.79,96.2,36,Awake
2025-09-14 17:30:00,73,6,0.97,96.7,36,Awake
2025-09-14 17:31:00,73,8,1.05,97.4,36,Awake
2025-09-14 17:32:00,74,7,1.02,97.8,36,Awake
2025-09-14 17:33:00,74,7,1.02,97.1,36,Awake
2025-09-14 17:34:00,72,6,0.96,97.8,36,Awake
2025-09-14 17:35:00,71,6,0.95,96.2,36,Awake
2025-09-14 17:36:00,72,4,0.88,96.7,36,Awake
2025-09-14 17:37:00,74,3,0.86,96.8,36,Awake
2025-09-14 17:38:00,74,6,0.98,96.9,36,Awake
2025-09-14 17:39:00,73,3,0.85,97.1,36,Awake
2025-09-14 17:40:00,74,10,1.14,97.4,36,Awake
2025-09-14 17:41:00,70,5,0.9,96.7,36,Awake
2025-09-14 17:42:00,72,6,0.96,97.1,36,Awake
2025-09-14 17:43:00,70,6,0.94,97.0,36,Awake
2025-09-14 17:44:00,70,4,0.86,96.4,36,Awake
2025-09-14 17:45:00,70,6,0.94,96.9,36,Awake
2025-09-14 17:46:00,69,5,0.89,96.9,36,Awake
2025-09-14 17:47:00,72,3,0.84,96.9,36,Awake
2025-09-14 17:48:00,72,2,0.8,97.0,36,Awake
2025-09-14 17:49:00,73,3,0.85,97.0,36,Awake
2025-09-14 17:50:00,73,2,0.81,96.7,36,Awake
2025-09-14 17:51:00,74,8,1.06,97.8,36,Awake
2025-09-14 17:52:00,74,7,1.02,96.3,36,Awake
2025-09-14 17:53:00,72,4,0.88,96.6,36,Awake
2025-09-14 17:54:00,74,3,0.86,98.7,37,Awake
2025-09-14 17:55:00,73,3,0.85,96.4,38,Awake
2025-09-14 17:56:00,71,6,0.95,96.2,39,Awake
2025-09-14 17:57:00,72,5,0.92,97.4,41,Awake
2025-09-14 17:58:00,75,1,0.79,95.8,42,Awake
2025-09-14 17:59:00,76,8,1.08,96.9,44,Awake
2025-09-14 18:00:00,88,120,5.68,98.3,46,Awake
2025-09-14 18:01:00,97,111,5.41,96.1,48,Awake
2025-09-14 18:02:00,103,126,6.07,95.8,51,Awake
2025-09-14 18:03:00,113,116,5.77,96.1,53,Awake
2025-09-14 18:04:00,116,108,5.48,97.5,56,Awake
2025-09-14 18:05:00,118,115,5.78,97.7,59,Awake
2025-09-14 18:06:00,121,130,6.41,96.7,62,Awake
2025-09-14 18:07:00,121,130,6.41,97.4,65,Awake
2025-09-14 18:08:00,120,115,5.8,97.8,68,Awake
2025-09-14 18:09:00,120,111,5.64,98.1,70,Awake
2025-09-14 18:10:00,120,120,6.0,96.9,72,Awake
2025-09-14 18:11:00,120,120,6.0,95.6,74,Awake
2025-09-14 18:12:00,122,134,6.58,96.5,76,Awake
2025-09-14 18:13:00,122,122,6.1,96.7,77,Awake
2025-09-14 18:14:00,123,123,6.15,96.8,78,Awake
2025-09-14 18:15:00,122,116,5.86,96.9,79,Awake
2025-09-14 18:16:00,122,119,5.98,97.7,80,Awake
2025-09-14 18:17:00,117,134,6.53,97.8,81,Awake
2025-09-14 18:18:00,120,111,5.64,96.9,81,Awake
2025-09-14 18:19:00,121,118,5.93,97.7,82,Awake
2025-09-14 18:20:00,124,121,6.08,97.2,82,Awake
2025-09-14 18:21:00,116,112,5.64,97.0,82,Awake
2025-09-14 18:22:00,123,96,5.07,97.5,83,Awake
2025-09-14 18:23:00,122,116,5.86,97.0,83,Awake
2025-09-14 18:24:00,124,114,5.8,98.2,83,Awake
2025-09-14 18:25:00,121,114,5.77,96.1,83,Awake
2025-09-14 18:26:00,123,117,5.91,96.7,84,Awake
2025-09-14 18:27:00,120,111,5.64,96.9,84,Awake
2025-09-14 18:28:00,119,127,6.27,97.3,84,Awake
2025-09-14 18:29:00,124,102,5.32,97.8,84,Awake
2025-09-14 18:30:00,123,99,5.19,97.0,84,Awake
2025-09-14 18:31:00,123,128,6.35,96.1,84,Awake
2025-09-14 18:32:00,125,133,6.57,97.5,84,Awake
2025-09-14 18:33:00,125,133,6.57,97.5,84,Awake
2025-09-14 18:34:00,125,110,5.65,95.8,84,Awake
2025-09-14 18:35:00,125,146,7.09,97.0,84,Awake
2025-09-14 18:36:00,130,109,5.66,96.0,84,Awake
2025-09-14 18:37:00,128,124,6.24,96.6,84,Awake
2025-09-14 18:38:00,127,105,5.47,96.5,84,Awake
2025-09-14 18:39:00,128,111,5.72,97.5,84,Awake
2025-09-14 18:40:00,129,117,5.97,97.1,84,Awake
2025-09-14 18:41:00,130,110,5.7,96.2,84,Awake
2025-09-14 18:42:00,129,111,5.73,97.5,84,Awake
2025-09-14 18:43:00,125,114,5.81,96.1,84,Awake
2025-09-14 18:44:00,128,120,6.08,97.2,84,Awake
2025-09-14 18:45:00,124,133,6.56,96.5,84,Awake
2025-09-14 18:46:00,124,115,5.84,96.8,84,Awake
2025-09-14 18:47:00,122,114,5.78,97.3,84,Awake
2025-09-14 18:48:00,122,127,6.3,97.3,84,Awake
2025-09-14 18:49:00,123,117,5.91,97.8,84,Awake
2025-09-14 18:50:00,124,126,6.28,97.0,84,Awake
2025-09-14 18:51:00,125,113,5.77,97.2,84,Awake
2025-09-14 18:52:00,128,113,5.8,96.7,84,Awake
2025-09-14 18:53:00,128,128,6.4,97.1,84,Awake
2025-09-14 18:54:00,126,125,6.26,97.3,83,Awake
2025-09-14 18:55:00,128,138,6.8,96.9,83,Awake
2025-09-14 18:56:00,129,128,6.41,95.9,82,Awake
2025-09-14 18:57:00,125,112,5.73,97.2,82,Awake
2025-09-14 18:58:00,126,115,5.86,97.2,82,Awake
2025-09-14 18:59:00,127,136,6.71,96.6,81,Awake
2025-09-14 19:00:00,125,124,6.21,96.2,81,Awake
2025-09-14 19:01:00,128,96,5.12,97.9,81,Awake
2025-09-14 19:02:00,127,120,6.07,97.3,80,Awake
2025-09-14 19:03:00,126,109,5.62,96.9,80,Awake
2025-09-14 19:04:00,125,114,5.81,96.3,80,Awake
2025-09-14 19:05:00,125,119,6.01,96.5,79,Awake
2025-09-14 19:06:00,122,140,6.82,97.8,79,Awake
2025-09-14 19:07:00,119,127,6.27,97.1,79,Awake
2025-09-14 19:08:00,124,129,6.4,96.7,79,Awake
2025-09-14 19:09:00,122,129,6.38,97.3,80,Awake
2025-09-14 19:10:00,121,125,6.21,96.5,81,Awake
2025-09-14 19:11:00,116,122,6.04,97.9,81,Awake
2025-09-14 19:12:00,117,119,5.93,97.8,82,Awake
2025-09-14 19:13:00,116,101,5.2,96.7,82,Awake
2025-09-14 19:14:00,123,113,5.75,96.6,82,Awake
2025-09-14 19:15:00,126,106,5.5,95.4,82,Awake
2025-09-14 19:16:00,124,130,6.44,96.1,83,Awake
2025-09-14 19:17:00,129,104,5.45,96.2,83,Awake
2025-09-14 19:18:00,130,135,6.7,97.1,83,Awake
2025-09-14 19:19:00,128,119,6.04,96.8,83,Awake
2025-09-14 19:20:00,121,125,6.21,96.2,83,Awake
2025-09-14 19:21:00,127,132,6.55,96.8,83,Awake
2025-09-14 19:22:00,123,100,5.23,97.3,83,Awake
2025-09-14 19:23:00,120,95,5.0,97.3,83,Awake
2025-09-14 19:24:00,123,106,5.47,95.9,82,Awake
2025-09-14 19:25:00,130,116,5.94,96.9,82,Awake
2025-09-14 19:26:00,131,123,6.23,96.2,81,Awake
2025-09-14 19:27:00,131,127,6.39,97.5,81,Awake
2025-09-14 19:28:00,130,128,6.42,97.5,81,Awake
2025-09-14 19:29:00,131,124,6.27,96.5,80,Awake
2025-09-14 19:30:00,131,113,5.83,96.5,80,Awake
2025-09-14 19:31:00,129,127,6.37,96.7,80,Awake
2025-09-14 19:32:00,128,99,5.24,95.6,79,Awake
2025-09-14 19:33:00,127,125,6.27,97.2,79,Awake
2025-09-14 19:34:00,124,106,5.48,96.8,79,Awake
2025-09-14 19:35:00,124,118,5.96,97.6,78,Awake
2025-09-14 19:36:00,120,115,5.8,96.3,78,Awake
2025-09-14 19:37:00,121,127,6.29,96.6,77,Awake
2025-09-14 19:38:00,120,97,5.08,96.1,77,Awake
2025-09-14 19:39:00,118,119,5.94,96.4,76,Awake
2025-09-14 19:40:00,121,124,6.17,96.3,76,Awake
2025-09-14 19:41:00,125,121,6.09,97.6,75,Awake
2025-09-14 19:42:00,127,119,6.03,96.6,75,Awake
2025-09-14 19:43:00,123,126,6.27,97.1,75,Awake
2025-09-14 19:44:00,121,127,6.29,96.8,75,Awake
2025-09-14 19:45:00,124,114,5.8,96.2,74,Awake
2025-09-14 19:46:00,122,125,6.22,96.9,75,Awake
2025-09-14 19:47:00,122,123,6.14,97.4,75,Awake
2025-09-14 19:48:00,124,136,6.68,96.3,75,Awake
2025-09-14 19:49:00,122,119,5.98,97.5,75,Awake
2025-09-14 19:50:00,123,125,6.23,96.5,75,Awake
2025-09-14 19:51:00,120,111,5.64,96.7,75,Awake
2025-09-14 19:52:00,120,132,6.48,97.3,75,Awake
2025-09-14 19:53:00,122,111,5.66,96.6,75,Awake
2025-09-14 19:54:00,119,109,5.55,97.0,74,Awake
2025-09-14 19:55:00,121,138,6.73,96.8,73,Awake
2025-09-14 19:56:00,122,129,6.38,97.1,71,Awake
2025-09-14 19:57:00,124,133,6.56,95.6,70,Awake
2025-09-14 19:58:00,124,115,5.84,95.9,68,Awake
2025-09-14 19:59:00,128,102,5.36,97.4,65,Awake
2025-09-14 20:00:00,113,3,1.25,97.6,63,Awake
2025-09-14 20:01:00,102,3,1.14,96.5,60,Awake
2025-09-14 20:02:00,95,4,1.11,96.9,58,Awake
2025-09-14 20:03:00,91,2,0.99,97.2,55,Awake
2025-09-14 20:04:00,87,7,1.15,97.4,52,Awake
2025-09-14 20:05:00,85,6,1.09,95.8,49,Awake
2025-09-14 20:06:00,82,7,1.1,96.5,45,Awake
2025-09-14 20:07:00,80,5,1.0,96.8,42,Awake
2025-09-14 20:08:00,77,4,0.93,97.4,39,Awake
2025-09-14 20:09:00,80,5,1.0,98.5,37,Awake
2025-09-14 20:10:00,78,4,0.94,96.9,35,Awake
2025-09-14 20:11:00,77,7,1.05,96.2,34,Awake
2025-09-14 20:12:00,76,5,0.96,97.2,32,Awake
2025-09-14 20:13:00,78,6,1.02,97.8,31,Awake
2025-09-14 20:14:00,78,5,0.98,97.1,30,Awake
2025-09-14 20:15:00,80,2,0.88,96.5,29,Awake
2025-09-14 20:16:00,78,4,0.94,97.6,28,Awake
2025-09-14 20:17:00,78,4,0.94,97.4,28,Awake
2025-09-14 20:18:00,77,6,1.01,96.4,27,Awake
2025-09-14 20:19:00,80,11,1.24,97.2,26,Awake
2025-09-14 20:20:00,78,6,1.02,97.6,26,Awake
2025-09-14 20:21:00,78,8,1.1,97.7,25,Awake
2025-09-14 20:22:00,79,5,0.99,97.0,25,Awake
2025-09-14 20:23:00,79,3,0.91,96.8,24,Awake
2025-09-14 20:24:00,78,5,0.98,97.7,24,Awake
2025-09-14 20:25:00,78,1,0.82,96.3,24,Awake
2025-09-14 20:26:00,78,8,1.1,97.3,24,Awake
2025-09-14 20:27:00,77,6,1.01,96.2,23,Awake
2025-09-14 20:28:00,79,4,0.95,97.6,23,Awake
2025-09-14 20:29:00,82,7,1.1,96.8,23,Awake
2025-09-14 20:30:00,79,1,0.83,97.8,22,Awake
2025-09-14 20:31:00,77,7,1.05,97.3,22,Awake
2025-09-14 20:32:00,77,3,0.89,96.3,22,Awake
2025-09-14 20:33:00,80,9,1.16,97.9,22,Awake
2025-09-14 20:34:00,78,4,0.94,97.9,22,Awake
2025-09-14 20:35:00,80,2,0.88,97.5,22,Awake
2025-09-14 20:36:00,82,4,0.98,96.5,22,Awake
2025-09-14 20:37:00,79,6,1.03,96.8,22,Awake
2025-09-14 20:38:00,79,2,0.87,97.1,22,Awake
2025-09-14 20:39:00,81,1,0.85,96.6,22,Awake
2025-09-14 20:40:00,79,7,1.07,98.0,22,Awake
2025-09-14 20:41:00,78,7,1.06,97.1,22,Awake
2025-09-14 20:42:00,76,6,1.0,95.4,22,Awake
2025-09-14 20:43:00,75,8,1.07,97.2,22,Awake
2025-09-14 20:44:00,74,7,1.02,96.8,22,Awake
2025-09-14 20:45:00,73,5,0.93,97.0,22,Awake
2025-09-14 20:46:00,74,6,0.98,96.8,22,Awake
2025-09-14 20:47:00,73,6,0.97,97.5,21,Awake
2025-09-14 20:48:00,74,7,1.02,97.7,21,Awake
2025-09-14 20:49:00,72,6,0.96,97.2,21,Awake
2025-09-14 20:50:00,74,3,0.86,96.8,21,Awake
2025-09-14 20:51:00,75,3,0.87,97.0,21,Awake
2025-09-14 20:52:00,72,1,0.76,97.0,21,Awake
2025-09-14 20:53:00,74,5,0.94,96.5,20,Awake
2025-09-14 20:54:00,76,3,0.88,97.3,20,Awake
2025-09-14 20:55:00,74,9,1.1,97.3,20,Awake
2025-09-14 20:56:00,77,8,1.09,97.9,20,Awake
2025-09-14 20:57:00,77,4,0.93,97.8,19,Awake
2025-09-14 20:58:00,75,2,0.83,96.6,19,Awake
2025-09-14 20:59:00,75,3,0.87,97.5,19,Awake
2025-09-14 21:00:00,76,2,0.84,96.4,19,Awake
2025-09-14 21:01:00,75,4,0.91,97.4,18,Awake
2025-09-14 21:02:00,76,4,0.92,96.7,18,Awake
2025-09-14 21:03:00,74,5,0.94,96.4,18,Awake
2025-09-14 21:04:00,74,8,1.06,97.2,17,Awake
2025-09-14 21:05:00,72,6,0.96,95.4,17,Awake
2025-09-14 21:06:00,72,3,0.84,95.9,17,Awake
2025-09-14 21:07:00,72,5,0.92,96.9,17,Awake
2025-09-14 21:08:00,71,6,0.95,97.0,17,Awake
2025-09-14 21:09:00,74,3,0.86,96.8,17,Awake
2025-09-14 21:10:00,75,8,1.07,96.1,17,Awake
2025-09-14 21:11:00,76,8,1.08,96.5,17,Awake
2025-09-14 21:12:00,73,5,0.93,97.2,18,Awake
2025-09-14 21:13:00,73,4,0.89,97.3,18,Awake
2025-09-14 21:14:00,75,2,0.83,97.0,18,Awake
2025-09-14 21:15:00,75,6,0.99,97.7,18,Awake
2025-09-14 21:16:00,78,5,0.98,97.2,19,Awake
2025-09-14 21:17:00,77,6,1.01,96.6,19,Awake
2025-09-14 21:18:00,76,7,1.04,96.8,19,Awake
2025-09-14 21:19:00,75,3,0.87,96.2,19,Awake
2025-09-14 21:20:00,74,9,1.1,96.9,19,Awake
2025-09-14 21:21:00,74,2,0.82,97.7,19,Awake
2025-09-14 21:22:00,74,0,0.74,97.4,20,Awake
2025-09-14 21:23:00,75,6,0.99,97.8,20,Awake
2025-09-14 21:24:00,73,4,0.89,96.8,20,Awake
2025-09-14 21:25:00,71,6,0.95,97.8,20,Awake
2025-09-14 21:26:00,69,4,0.85,96.9,20,Awake
2025-09-14 21:27:00,70,5,0.9,97.9,20,Awake
2025-09-14 21:28:00,69,2,0.77,97.0,19,Awake
2025-09-14 21:29:00,67,5,0.87,97.4,19,Awake
2025-09-14 21:30:00,69,4,0.85,97.9,19,Awake
2025-09-14 21:31:00,74,3,0.86,96.9,19,Awake
2025-09-14 21:32:00,73,5,0.93,97.1,19,Awake
2025-09-14 21:33:00,74,3,0.86,97.8,18,Awake
2025-09-14 21:34:00,73,3,0.85,96.9,18,Awake
2025-09-14 21:35:00,73,4,0.89,96.2,18,Awake
2025-09-14 21:36:00,74,8,1.06,98.3,18,Awake
2025-09-14 21:37:00,73,5,0.93,96.7,18,Awake
2025-09-14 21:38:00,73,4,0.89,97.1,17,Awake
2025-09-14 21:39:00,73,4,0.89,97.7,17,Awake
2025-09-14 21:40:00,71,4,0.87,96.6,17,Awake
2025-09-14 21:41:00,73,4,0.89,96.4,16,Awake
2025-09-14 21:42:00,72,7,1.0,97.2,15,Awake
2025-09-14 21:43:00,71,8,1.03,95.9,15,Awake
2025-09-14 21:44:00,72,7,1.0,96.8,14,Awake
2025-09-14 21:45:00,70,3,0.82,97.1,14,Awake
2025-09-14 21:46:00,70,6,0.94,96.8,13,Awake
2025-09-14 21:47:00,70,6,0.94,96.1,13,Awake
2025-09-14 21:48:00,72,4,0.88,98.0,12,Awake
2025-09-14 21:49:00,72,6,0.96,97.1,12,Awake
2025-09-14 21:50:00,72,9,1.08,97.9,12,Awake
2025-09-14 21:51:00,73,6,0.97,96.8,12,Awake
2025-09-14 21:52:00,74,4,0.9,96.5,12,Awake
2025-09-14 21:53:00,74,6,0.98,97.2,12,Awake
2025-09-14 21:54:00,73,7,1.01,96.9,12,Awake
2025-09-14 21:55:00,70,4,0.86,96.3,12,Awake
2025-09-14 21:56:00,69,3,0.81,97.9,13,Awake
2025-09-14 21:57:00,69,4,0.85,96.6,13,Awake
2025-09-14 21:58:00,68,5,0.88,95.9,13,Awake
2025-09-14 21:59:00,69,3,0.81,97.8,14,Awake
2025-09-14 22:00:00,69,5,0.89,96.7,14,Awake
2025-09-14 22:01:00,70,3,0.82,96.6,14,Awake
2025-09-14 22:02:00,70,5,0.9,95.9,15,Awake
2025-09-14 22:03:00,71,5,0.91,98.0,15,Awake
2025-09-14 22:04:00,71,5,0.91,96.2,15,Awake
2025-09-14 22:05:00,67,6,0.91,97.0,15,Awake
2025-09-14 22:06:00,67,6,0.91,97.5,15,Awake
2025-09-14 22:07:00,68,6,0.92,97.3,14,Awake
2025-09-14 22:08:00,66,5,0.86,97.0,14,Awake
2025-09-14 22:09:00,68,7,0.96,96.0,14,Awake
2025-09-14 22:10:00,71,3,0.83,96.5,14,Awake
2025-09-14 22:11:00,73,5,0.93,97.1,14,Awake
2025-09-14 22:12:00,71,7,0.99,96.5,14,Awake
2025-09-14 22:13:00,73,2,0.81,97.1,13,Awake
2025-09-14 22:14:00,72,8,1.04,97.4,13,Awake
2025-09-14 22:15:00,71,4,0.87,97.6,13,Awake
2025-09-14 22:16:00,70,2,0.78,96.3,13,Awake
2025-09-14 22:17:00,69,5,0.89,98.3,13,Awake
2025-09-14 22:18:00,69,5,0.89,97.5,13,Awake
2025-09-14 22:19:00,69,4,0.85,97.0,13,Awake
2025-09-14 22:20:00,70,6,0.94,97.7,13,Awake
2025-09-14 22:21:00,70,8,1.02,98.4,13,Awake
2025-09-14 22:22:00,70,4,0.86,96.1,13,Awake
2025-09-14 22:23:00,72,3,0.84,96.9,13,Awake
2025-09-14 22:24:00,73,6,0.97,95.6,13,Awake
2025-09-14 22:25:00,69,4,0.85,97.1,13,Awake
2025-09-14 22:26:00,66,2,0.74,97.2,14,Awake
2025-09-14 22:27:00,68,3,0.8,97.0,14,Awake
2025-09-14 22:28:00,67,1,0.71,96.6,14,Awake
2025-09-14 22:29:00,67,9,1.03,95.8,14,Awake
2025-09-14 22:30:00,66,5,0.86,97.2,15,Awake
2025-09-14 22:31:00,64,3,0.76,97.9,15,Awake
2025-09-14 22:32:00,67,4,0.83,96.6,15,Awake
2025-09-14 22:33:00,69,3,0.81,97.3,15,Awake
2025-09-14 22:34:00,68,4,0.84,96.1,15,Awake
2025-09-14 22:35:00,65,6,0.89,97.3,15,Awake
2025-09-14 22:36:00,65,4,0.81,96.8,15,Awake
2025-09-14 22:37:00,67,2,0.75,96.5,16,Awake
2025-09-14 22:38:00,66,6,0.9,96.5,16,Awake
